Timestamp,Channel 1,Channel 2,Channel 3,Channel 4,Other,Markers
1676832728.745375,656.73828125,546.38671875,927.734375,-992.1875,-992.1875,Stimulus 1
1676832728.7492812,-699.70703125,-855.95703125,-327.1484375,-990.234375,-990.234375,Stimulus 1
1676832728.7531874,-1000.0,-1000.0,-1000.0,-145.99609375,-145.99609375,Stimulus 1
1676832728.7570937,5.37109375,-220.21484375,-208.49609375,-1000.0,-1000.0,Stimulus 1
1676832728.754125,-914.0625,-919.921875,992.67578125,-357.91015625,-357.91015625,Stimulus 1
1676832728.7580314,895.01953125,784.1796875,-975.5859375,918.9453125,918.9453125,Stimulus 1
1676832728.7619376,-353.02734375,-575.1953125,-137.6953125,-913.0859375,-913.0859375,Stimulus 1
1676832728.7658439,-1000.0,-1000.0,-1000.0,46.875,46.875,Stimulus 1
1676832728.76975,-177.24609375,-187.98828125,-426.26953125,-1000.0,-1000.0,Stimulus 1
1676832728.7736564,-995.60546875,-976.07421875,884.27734375,-503.90625,-503.90625,Stimulus 1
1676832728.7775626,-965.8203125,970.21484375,-918.9453125,839.35546875,839.35546875,Stimulus 1
1676832728.7814689,-129.8828125,-260.25390625,-61.03515625,-873.53515625,-873.53515625,Stimulus 1
1676832728.785375,-1000.0,-1000.0,-1000.0,160.15625,160.15625,Stimulus 1
1676832728.7892814,-175.29296875,-296.875,-569.3359375,-1000.0,-1000.0,Stimulus 1
1676832728.7931876,995.1171875,955.078125,787.59765625,-787.109375,-787.109375,Stimulus 1
1676832728.7970939,-934.5703125,-940.4296875,-878.41796875,568.359375,568.359375,Stimulus 1
1676832728.796125,18.06640625,-53.7109375,9.765625,-813.96484375,-813.96484375,Stimulus 1
1676832728.8000312,-1000.0,-1000.0,-1000.0,155.2734375,155.2734375,Stimulus 1
1676832728.8039374,-177.24609375,-463.8671875,-694.82421875,-1000.0,-1000.0,Stimulus 1
1676832728.8078437,985.83984375,865.72265625,648.4375,-1000.0,-1000.0,Stimulus 1
1676832728.81175,-920.41015625,-884.27734375,-838.8671875,238.76953125,238.76953125,Stimulus 1
1676832728.8156562,228.02734375,101.07421875,119.62890625,-775.390625,-775.390625,Stimulus 1
1676832728.8195624,-1000.0,-1000.0,-1000.0,154.78515625,154.78515625,Stimulus 1
1676832728.8234687,-303.7109375,-692.87109375,-869.140625,-1000.0,-1000.0,Stimulus 1
1676832728.827375,967.28515625,675.78125,427.734375,-1000.0,-1000.0,Stimulus 1
1676832728.8312812,-916.50390625,-831.0546875,-801.26953125,31.73828125,31.73828125,Stimulus 1
1676832728.8351874,226.07421875,167.96875,164.0625,-778.3203125,-778.3203125,Stimulus 1
1676832728.8390937,-1000.0,-1000.0,-1000.0,284.1796875,284.1796875,Stimulus 1
1676832728.843125,-493.1640625,-925.78125,-1000.0,-981.93359375,-981.93359375,Stimulus 1
1676832728.8470314,872.0703125,382.32421875,114.2578125,-1000.0,-1000.0,Stimulus 1
1676832728.8509376,-869.140625,-793.45703125,-791.50390625,-54.6875,-54.6875,Stimulus 1
1676832728.8548439,172.8515625,166.50390625,261.23046875,-804.19921875,-804.19921875,Stimulus 1
1676832728.85875,-1000.0,-1000.0,-1000.0,459.9609375,459.9609375,Stimulus 1
1676832728.8626564,-469.23828125,-916.50390625,-979.4921875,-877.9296875,-877.9296875,Stimulus 1
1676832728.8665626,740.72265625,384.765625,60.546875,-1000.0,-1000.0,Stimulus 1
1676832728.8704689,-845.703125,-789.55078125,-848.14453125,-225.09765625,-225.09765625,Stimulus 1
1676832728.874375,270.99609375,178.7109375,310.05859375,-899.90234375,-899.90234375,Stimulus 1
1676832728.8782814,-1000.0,-1000.0,-965.33203125,716.796875,716.796875,Stimulus 1
1676832728.8821876,-960.44921875,-1000.0,-1000.0,-657.71484375,-657.71484375,Stimulus 1
1676832728.8860939,329.1015625,-70.3125,-254.39453125,-1000.0,-1000.0,Stimulus 1
1676832728.902125,-792.48046875,-791.015625,-862.79296875,-204.1015625,-204.1015625,Stimulus 1
1676832728.9060311,429.6875,354.98046875,512.6953125,-943.359375,-943.359375,Stimulus 1
1676832728.9099374,-913.0859375,-937.98828125,-843.26171875,863.76953125,863.76953125,Stimulus 1
1676832728.9138436,-1000.0,-1000.0,-1000.0,-446.77734375,-446.77734375,Stimulus 1
1676832728.91775,97.16796875,-251.46484375,-221.6796875,-1000.0,-1000.0,Stimulus 1
1676832728.9216561,-831.54296875,-856.4453125,-976.5625,-220.703125,-220.703125,Stimulus 1
1676832728.9255624,657.2265625,546.38671875,938.4765625,994.62890625,994.62890625,Stimulus 1
1676832728.9294686,-700.1953125,-855.95703125,-312.98828125,-983.3984375,-983.3984375,Stimulus 1
1676832728.933375,-1000.0,-1000.0,-1000.0,-152.83203125,-152.83203125,Stimulus 1
1676832728.9372811,5.37109375,-219.23828125,-209.47265625,-1000.0,-1000.0,Stimulus 1
1676832728.9411874,-914.55078125,-921.875,991.69921875,-323.2421875,-323.2421875,Stimulus 1
1676832728.9450936,895.01953125,791.015625,-975.5859375,922.36328125,922.36328125,Stimulus 1
1676832728.950125,-353.02734375,-566.40625,-135.7421875,-907.2265625,-907.2265625,Stimulus 1
1676832728.9540312,-1000.0,-1000.0,-1000.0,142.08984375,142.08984375,Stimulus 1
1676832728.9579375,-174.8046875,-187.5,-438.96484375,-1000.0,-1000.0,Stimulus 1
1676832728.9618437,-1000.0,-978.02734375,878.41796875,-551.7578125,-551.7578125,Stimulus 1
1676832728.96575,-957.51953125,974.609375,-916.50390625,815.91796875,815.91796875,Stimulus 1
1676832728.9696562,-98.14453125,-251.46484375,-62.01171875,-867.67578125,-867.67578125,Stimulus 1
1676832728.9735625,-1000.0,-1000.0,-1000.0,171.38671875,171.38671875,Stimulus 1
1676832728.9774687,-178.22265625,-303.22265625,-572.265625,-1000.0,-1000.0,Stimulus 1
1676832728.981375,997.0703125,951.66015625,785.15625,-728.02734375,-728.02734375,Stimulus 1
1676832728.9852812,-934.5703125,-937.5,-877.9296875,645.01953125,645.01953125,Stimulus 1
1676832728.9891875,18.06640625,-46.875,9.765625,-825.68359375,-825.68359375,Stimulus 1
1676832728.9930937,-1000.0,-1000.0,-1000.0,155.2734375,155.2734375,Stimulus 1
1676832728.990125,-177.24609375,-465.8203125,-698.73046875,-1000.0,-1000.0,Stimulus 1
1676832728.9940312,985.83984375,865.72265625,643.06640625,-1000.0,-1000.0,Stimulus 1
1676832728.9979374,-924.31640625,-883.7890625,-837.890625,218.75,218.75,Stimulus 1
1676832729.0018437,231.4453125,102.05078125,121.09375,-774.90234375,-774.90234375,Stimulus 1
1676832729.00575,-1000.0,-1000.0,-1000.0,152.34375,152.34375,Stimulus 1
1676832729.0096562,-385.25390625,-705.56640625,-871.09375,-1000.0,-1000.0,Stimulus 1
1676832729.0135624,930.17578125,662.109375,427.24609375,-1000.0,-1000.0,Stimulus 1
1676832729.0174687,-895.01953125,-828.61328125,-799.8046875,32.71484375,32.71484375,Stimulus 1
1676832729.021375,200.68359375,166.50390625,158.69140625,-778.3203125,-778.3203125,Stimulus 1
1676832729.0252812,-1000.0,-1000.0,-1000.0,296.38671875,296.38671875,Stimulus 1
1676832729.0291874,-405.2734375,-932.6171875,-1000.0,-974.609375,-974.609375,Stimulus 1
1676832729.0330937,866.2109375,371.58203125,92.28515625,-1000.0,-1000.0,Stimulus 1
1676832729.035125,-883.30078125,-785.15625,-785.64453125,-62.98828125,-62.98828125,Stimulus 1
1676832729.0390313,203.125,142.578125,241.2109375,-805.6640625,-805.6640625,Stimulus 1
1676832729.0429375,-1000.0,-1000.0,-978.515625,460.9375,460.9375,Stimulus 1
1676832729.0468438,-713.37890625,-1000.0,-1000.0,-879.39453125,-879.39453125,Stimulus 1
1676832729.05075,662.109375,94.23828125,-220.703125,-1000.0,-1000.0,Stimulus 1
1676832729.0546563,-830.078125,-768.5546875,-828.125,-218.75,-218.75,Stimulus 1
1676832729.0585625,300.29296875,194.3359375,322.75390625,-910.15625,-910.15625,Stimulus 1
1676832729.0624688,-1000.0,-1000.0,-972.65625,754.8828125,754.8828125,Stimulus 1
1676832729.066375,-967.28515625,-1000.0,-1000.0,-604.98046875,-604.98046875,Stimulus 1
1676832729.0702813,332.03125,-80.56640625,-255.37109375,-1000.0,-1000.0,Stimulus 1
1676832729.0741875,-792.48046875,-793.45703125,-864.74609375,-202.63671875,-202.63671875,Stimulus 1
1676832729.0780938,427.734375,362.3046875,520.99609375,-944.3359375,-944.3359375,Stimulus 1
1676832729.080125,-909.66796875,-936.03515625,-835.9375,871.58203125,871.58203125,Stimulus 1
1676832729.0840313,-1000.0,-1000.0,-1000.0,-432.12890625,-432.12890625,Stimulus 1
1676832729.0879376,69.82421875,-250.9765625,-222.16796875,-1000.0,-1000.0,Stimulus 1
1676832729.0918438,-833.49609375,-856.93359375,-977.5390625,-233.88671875,-233.88671875,Stimulus 1
1676832729.09575,659.66796875,546.38671875,939.94140625,983.3984375,983.3984375,Stimulus 1
1676832729.0996563,-701.171875,-855.95703125,-311.5234375,-969.7265625,-969.7265625,Stimulus 1
1676832729.1035626,-1000.0,-1000.0,-1000.0,-114.74609375,-114.74609375,Stimulus 1
1676832729.1074688,-1.953125,-218.75,-207.03125,-1000.0,-1000.0,Stimulus 1
1676832729.111375,-916.015625,-922.8515625,991.69921875,-373.046875,-373.046875,Stimulus 1
1676832729.1152813,895.99609375,796.875,-976.07421875,912.109375,912.109375,Stimulus 1
1676832729.1191876,-353.515625,-559.08203125,-133.7890625,-908.69140625,-908.69140625,Stimulus 1
1676832729.1230938,-1000.0,-1000.0,-1000.0,62.5,62.5,Stimulus 1
1676832729.127125,-173.828125,-185.546875,-448.2421875,-1000.0,-1000.0,Stimulus 1
1676832729.1310313,998.046875,-981.4453125,874.0234375,-558.10546875,-558.10546875,Stimulus 1
1676832729.1349375,-953.61328125,984.375,-915.52734375,795.41015625,795.41015625,Stimulus 1
1676832729.1388438,-84.47265625,-230.95703125,-64.453125,-863.28125,-863.28125,Stimulus 1
1676832729.14275,-1000.0,-1000.0,-1000.0,167.48046875,167.48046875,Stimulus 1
1676832729.1466563,-178.22265625,-315.91796875,-572.75390625,-1000.0,-1000.0,Stimulus 1
1676832729.1505625,996.58203125,944.82421875,783.203125,-739.2578125,-739.2578125,Stimulus 1
1676832729.1544688,-933.10546875,-932.6171875,-875.48828125,631.8359375,631.8359375,Stimulus 1
1676832729.158375,31.73828125,-33.69140625,23.92578125,-823.2421875,-823.2421875,Stimulus 1
1676832729.1622813,-1000.0,-1000.0,-1000.0,153.80859375,153.80859375,Stimulus 1
1676832729.1661875,-178.7109375,-476.07421875,-711.42578125,-1000.0,-1000.0,Stimulus 1
1676832729.1700938,986.81640625,859.375,629.8828125,-1000.0,-1000.0,Stimulus 1
1676832729.171125,-924.31640625,-881.34765625,-835.9375,208.0078125,208.0078125,Stimulus 1
1676832729.1750312,230.95703125,115.234375,123.53515625,-774.90234375,-774.90234375,Stimulus 1
1676832729.1789374,-1000.0,-1000.0,-1000.0,156.25,156.25,Stimulus 1
1676832729.1828437,-384.27734375,-708.0078125,-876.46484375,-1000.0,-1000.0,Stimulus 1
1676832729.18675,932.12890625,663.57421875,417.48046875,-1000.0,-1000.0,Stimulus 1
1676832729.1906562,-902.34375,-828.61328125,-798.33984375,33.203125,33.203125,Stimulus 1
1676832729.1945624,219.23828125,166.015625,166.50390625,-778.80859375,-778.80859375,Stimulus 1
1676832729.1984687,-1000.0,-1000.0,-1000.0,306.640625,306.640625,Stimulus 1
1676832729.202375,-493.1640625,-939.453125,-1000.0,-970.703125,-970.703125,Stimulus 1
1676832729.2062812,876.953125,360.83984375,72.75390625,-1000.0,-1000.0,Stimulus 1
1676832729.2101874,-882.8125,-783.69140625,-787.59765625,-63.4765625,-63.4765625,Stimulus 1
1676832729.2140937,201.171875,142.08984375,246.09375,-807.6171875,-807.6171875,Stimulus 1
1676832729.232125,-1000.0,-1000.0,-978.02734375,463.8671875,463.8671875,Stimulus 1
1676832729.2360313,-710.9375,-1000.0,-1000.0,-876.953125,-876.953125,Stimulus 1
1676832729.2399375,659.66796875,84.9609375,-221.19140625,-1000.0,-1000.0,Stimulus 1
1676832729.2438438,-832.03125,-769.04296875,-828.125,-239.74609375,-239.74609375,Stimulus 1
1676832729.24775,346.6796875,200.1953125,322.75390625,-875.48828125,-875.48828125,Stimulus 1
1676832729.2516563,-1000.0,-1000.0,-972.65625,636.71875,636.71875,Stimulus 1
1676832729.2555625,-975.5859375,-1000.0,-1000.0,-782.71484375,-782.71484375,Stimulus 1
1676832729.2594688,335.9375,-90.8203125,-254.39453125,-1000.0,-1000.0,Stimulus 1
1676832729.263375,-794.43359375,-796.875,-868.65234375,-209.47265625,-209.47265625,Stimulus 1
1676832729.2672813,427.24609375,376.953125,539.0625,-934.08203125,-934.08203125,Stimulus 1
1676832729.2711875,-909.1796875,-929.6875,-817.87109375,827.63671875,827.63671875,Stimulus 1
1676832729.2750938,-1000.0,-1000.0,-1000.0,-505.37109375,-505.37109375,Stimulus 1
1676832729.279125,69.82421875,-250.0,-219.7265625,-1000.0,-1000.0,Stimulus 1
1676832729.2830312,-833.0078125,-856.93359375,-979.98046875,-201.171875,-201.171875,Stimulus 1
1676832729.2869375,656.73828125,546.38671875,947.265625,996.58203125,996.58203125,Stimulus 1
1676832729.2908437,-696.77734375,-855.95703125,-296.875,-980.46875,-980.46875,Stimulus 1
1676832729.29475,-1000.0,-1000.0,-1000.0,-131.34765625,-131.34765625,Stimulus 1
1676832729.2986562,-42.48046875,-218.26171875,-210.9375,-1000.0,-1000.0,Stimulus 1
1676832729.3025625,-923.828125,-925.29296875,988.76953125,-340.8203125,-340.8203125,Stimulus 1
1676832729.3064687,900.87890625,805.17578125,-971.6796875,915.52734375,915.52734375,Stimulus 1
1676832729.310375,-356.4453125,-548.33984375,-117.67578125,-904.296875,-904.296875,Stimulus 1
1676832729.3142812,-1000.0,-1000.0,-1000.0,145.01953125,145.01953125,Stimulus 1
1676832729.3181875,-173.828125,-185.05859375,-452.1484375,-1000.0,-1000.0,Stimulus 1
1676832729.3220937,998.046875,-982.91015625,873.046875,-576.171875,-576.171875,Stimulus 1
1676832729.323125,-953.61328125,987.79296875,-914.0625,794.43359375,794.43359375,Stimulus 1
1676832729.3270311,-84.47265625,-223.6328125,-61.03515625,-861.81640625,-861.81640625,Stimulus 1
1676832729.3309374,-1000.0,-1000.0,-1000.0,161.62109375,161.62109375,Stimulus 1
1676832729.3348436,-177.734375,-321.77734375,-577.1484375,-1000.0,-1000.0,Stimulus 1
1676832729.33875,995.60546875,941.89453125,778.3203125,-817.3828125,-817.3828125,Stimulus 1
1676832729.3426561,-932.12890625,-931.15234375,-873.53515625,528.80859375,528.80859375,Stimulus 1
1676832729.3465624,40.52734375,-29.78515625,33.203125,-807.6171875,-807.6171875,Stimulus 1
1676832729.3504686,-1000.0,-1000.0,-1000.0,150.87890625,150.87890625,Stimulus 1
1676832729.354375,-180.17578125,-483.3984375,-699.70703125,-1000.0,-1000.0,Stimulus 1
1676832729.3582811,987.79296875,854.4921875,648.92578125,-1000.0,-1000.0,Stimulus 1
1676832729.3621874,-925.29296875,-879.39453125,-837.40234375,191.40625,191.40625,Stimulus 1
1676832729.3660936,231.93359375,118.65234375,124.0234375,-773.4375,-773.4375,Stimulus 1
1676832729.369125,-1000.0,-1000.0,-1000.0,159.1796875,159.1796875,Stimulus 1
1676832729.3730311,-400.390625,-708.49609375,-886.23046875,-1000.0,-1000.0,Stimulus 1
1676832729.3769374,925.78125,663.57421875,402.34375,-1000.0,-1000.0,Stimulus 1
1676832729.3808436,-900.390625,-828.125,-796.875,6.8359375,6.8359375,Stimulus 1
1676832729.38475,218.26171875,165.0390625,166.9921875,-782.2265625,-782.2265625,Stimulus 1
1676832729.3886561,-1000.0,-1000.0,-1000.0,338.8671875,338.8671875,Stimulus 1
1676832729.3925624,-528.80859375,-947.75390625,-1000.0,-957.51953125,-957.51953125,Stimulus 1
1676832729.3964686,854.00390625,347.65625,55.17578125,-1000.0,-1000.0,Stimulus 1
1676832729.400375,-875.48828125,-782.2265625,-789.0625,-70.80078125,-70.80078125,Stimulus 1
1676832729.4042811,198.2421875,141.6015625,247.55859375,-810.05859375,-810.05859375,Stimulus 1
1676832729.4081874,-1000.0,-1000.0,-979.00390625,475.09765625,475.09765625,Stimulus 1
1676832729.4120936,-710.44921875,-1000.0,-1000.0,-869.62890625,-869.62890625,Stimulus 1
1676832729.413125,659.1796875,75.1953125,-223.14453125,-1000.0,-1000.0,Stimulus 1
1676832729.4170313,-832.03125,-769.04296875,-828.61328125,-231.93359375,-231.93359375,Stimulus 1
1676832729.4209375,359.375,210.44921875,326.171875,-893.06640625,-893.06640625,Stimulus 1
1676832729.4248438,-999.0234375,-1000.0,-971.19140625,682.6171875,682.6171875,Stimulus 1
1676832729.42875,-978.02734375,-1000.0,-1000.0,-698.73046875,-698.73046875,Stimulus 1
1676832729.4326563,336.9140625,-101.07421875,-253.90625,-1000.0,-1000.0,Stimulus 1
1676832729.4365625,-794.43359375,-799.8046875,-869.62890625,-209.9609375,-209.9609375,Stimulus 1
1676832729.4404688,427.24609375,382.8125,550.29296875,-931.640625,-931.640625,Stimulus 1
1676832729.444375,-909.1796875,-928.22265625,-811.5234375,827.1484375,827.1484375,Stimulus 1
1676832729.4482813,-1000.0,-1000.0,-1000.0,-500.0,-500.0,Stimulus 1
1676832729.4521875,69.82421875,-248.53515625,-219.7265625,-1000.0,-1000.0,Stimulus 1
1676832729.4560938,-832.51953125,-859.86328125,-981.4453125,-247.0703125,-247.0703125,Stimulus 1
1676832729.456125,655.2734375,558.59375,952.1484375,978.515625,978.515625,Stimulus 1
1676832729.4600313,-694.3359375,-842.7734375,-291.50390625,-970.703125,-970.703125,Stimulus 1
1676832729.4639375,-1000.0,-1000.0,-1000.0,-124.0234375,-124.0234375,Stimulus 1
1676832729.4678438,-65.4296875,-216.796875,-214.35546875,-1000.0,-1000.0,Stimulus 1
1676832729.47175,-928.22265625,-926.7578125,985.83984375,-375.9765625,-375.9765625,Stimulus 1
1676832729.4756563,903.3203125,810.546875,-970.21484375,898.4375,898.4375,Stimulus 1
1676832729.4795625,-358.3984375,-541.015625,-110.83984375,-896.484375,-896.484375,Stimulus 1
1676832729.4834688,-1000.0,-1000.0,-1000.0,155.2734375,155.2734375,Stimulus 1
1676832729.487375,-173.828125,-183.59375,-477.05078125,-1000.0,-1000.0,Stimulus 1
1676832729.4912813,998.046875,-985.3515625,858.3984375,-586.42578125,-586.42578125,Stimulus 1
1676832729.4951875,-953.61328125,995.60546875,-909.1796875,786.62109375,786.62109375,Stimulus 1
1676832729.4990938,-84.47265625,-208.0078125,-60.546875,-861.328125,-861.328125,Stimulus 1
1676832729.505125,-1000.0,-1000.0,-1000.0,168.45703125,168.45703125,Stimulus 1
1676832729.5090313,-173.33984375,-330.078125,-580.078125,-1000.0,-1000.0,Stimulus 1
1676832729.5129375,988.76953125,937.5,774.4140625,-757.8125,-757.8125,Stimulus 1
1676832729.5168438,-923.33984375,-928.22265625,-872.55859375,609.86328125,609.86328125,Stimulus 1
1676832729.52075,106.4453125,-20.01953125,37.109375,-818.84765625,-818.84765625,Stimulus 1
1676832729.5246563,-1000.0,-1000.0,-1000.0,151.3671875,151.3671875,Stimulus 1
1676832729.5285625,-187.98828125,-497.0703125,-707.51953125,-1000.0,-1000.0,Stimulus 1
1676832729.5324688,992.1875,845.21484375,637.20703125,-1000.0,-1000.0,Stimulus 1
1676832729.536375,-926.7578125,-875.48828125,-836.42578125,182.12890625,182.12890625,Stimulus 1
1676832729.5402813,231.93359375,133.7890625,127.44140625,-772.94921875,-772.94921875,Stimulus 1
1676832729.5441875,-1000.0,-1000.0,-1000.0,161.1328125,161.1328125,Stimulus 1
1676832729.5480938,-399.90234375,-712.40234375,-891.6015625,-1000.0,-1000.0,Stimulus 1
1676832729.546125,925.78125,662.59765625,395.01953125,-1000.0,-1000.0,Stimulus 1
1676832729.5500312,-900.87890625,-828.125,-795.8984375,1.953125,1.953125,Stimulus 1
1676832729.5539374,217.7734375,164.55078125,168.9453125,-782.71484375,-782.71484375,Stimulus 1
1676832729.5578437,-1000.0,-1000.0,-1000.0,326.171875,326.171875,Stimulus 1
1676832729.56175,-549.31640625,-953.125,-1000.0,-963.8671875,-963.8671875,Stimulus 1
1676832729.5656562,841.30859375,339.84375,45.41015625,-1000.0,-1000.0,Stimulus 1
1676832729.5695624,-871.58203125,-781.25,-790.52734375,-68.359375,-68.359375,Stimulus 1
1676832729.5734687,196.2890625,141.11328125,249.51171875,-808.59375,-808.59375,Stimulus 1
1676832729.577375,-1000.0,-1000.0,-979.4921875,469.7265625,469.7265625,Stimulus 1
1676832729.5812812,-710.44921875,-1000.0,-1000.0,-874.51171875,-874.51171875,Stimulus 1
1676832729.5851874,659.1796875,70.80078125,-221.19140625,-1000.0,-1000.0,Stimulus 1
1676832729.5890937,-832.03125,-769.53125,-828.125,-221.19140625,-221.19140625,Stimulus 1
1676832729.606125,359.375,215.8203125,327.63671875,-918.45703125,-918.45703125,Stimulus 1
1676832729.6100314,-999.0234375,-1000.0,-969.7265625,778.80859375,778.80859375,Stimulus 1
1676832729.6139376,-977.5390625,-1000.0,-1000.0,-573.2421875,-573.2421875,Stimulus 1
1676832729.6178439,336.42578125,-106.4453125,-256.34765625,-1000.0,-1000.0,Stimulus 1
1676832729.62175,-796.38671875,-801.26953125,-874.0234375,-198.73046875,-198.73046875,Stimulus 1
1676832729.6256564,438.4765625,391.11328125,558.10546875,-952.63671875,-952.63671875,Stimulus 1
1676832729.6295626,-902.34375,-924.31640625,-798.33984375,900.87890625,900.87890625,Stimulus 1
1676832729.6334689,-1000.0,-1000.0,-1000.0,-389.16015625,-389.16015625,Stimulus 1
1676832729.637375,70.80078125,-247.0703125,-219.7265625,-1000.0,-1000.0,Stimulus 1
1676832729.6412814,-832.51953125,-862.79296875,-982.421875,-206.54296875,-206.54296875,Stimulus 1
1676832729.6451876,653.3203125,569.82421875,956.0546875,994.62890625,994.62890625,Stimulus 1
1676832729.6490939,-691.89453125,-830.078125,-287.59765625,-974.609375,-974.609375,Stimulus 1
1676832729.650125,-1000.0,-1000.0,-1000.0,-111.328125,-111.328125,Stimulus 1
1676832729.6540313,-89.35546875,-216.30859375,-210.44921875,-1000.0,-1000.0,Stimulus 1
1676832729.6579375,-938.96484375,-933.10546875,979.98046875,-406.73828125,-406.73828125,Stimulus 1
1676832729.6618438,929.19921875,833.0078125,-948.2421875,956.0546875,956.0546875,Stimulus 1
1676832729.66575,-414.0625,-595.21484375,-164.0625,951.66015625,951.66015625,Stimulus 1
1676832729.6696563,-1000.0,-1000.0,-1000.0,-177.24609375,-177.24609375,Stimulus 1
1676832729.6735625,103.515625,94.7265625,-200.68359375,-1000.0,-1000.0,Stimulus 1
1676832729.6774688,977.05078125,991.69921875,838.37890625,-579.58984375,-579.58984375,Stimulus 1
1676832729.681375,-958.984375,994.140625,-914.0625,767.578125,767.578125,Stimulus 1
1676832729.6852813,-74.70703125,-189.94140625,-46.38671875,-858.3984375,-858.3984375,Stimulus 1
1676832729.6891875,-1000.0,-1000.0,-1000.0,171.875,171.875,Stimulus 1
1676832729.6930938,-172.36328125,-336.42578125,-582.03125,-1000.0,-1000.0,Stimulus 1
1676832729.698125,987.3046875,934.5703125,771.484375,-754.8828125,-754.8828125,Stimulus 1
1676832729.7020311,-921.875,-926.26953125,-871.09375,612.79296875,612.79296875,Stimulus 1
1676832729.7059374,120.1171875,-16.6015625,43.45703125,-820.3125,-820.3125,Stimulus 1
1676832729.7098436,-1000.0,-1000.0,-1000.0,151.85546875,151.85546875,Stimulus 1
1676832729.71375,-189.94140625,-500.48828125,-720.703125,-1000.0,-1000.0,Stimulus 1
1676832729.7176561,993.1640625,843.26171875,623.53515625,-1000.0,-1000.0,Stimulus 1
1676832729.7215624,-926.7578125,-874.51171875,-833.0078125,182.12890625,182.12890625,Stimulus 1
1676832729.7254686,231.93359375,135.25390625,129.39453125,-771.97265625,-771.97265625,Stimulus 1
1676832729.729375,-1000.0,-1000.0,-1000.0,216.30859375,216.30859375,Stimulus 1
1676832729.7332811,-400.390625,-723.14453125,-895.99609375,-1000.0,-1000.0,Stimulus 1
1676832729.7371874,923.828125,649.90234375,386.23046875,-1000.0,-1000.0,Stimulus 1
1676832729.7410936,-894.04296875,-826.171875,-795.41015625,2.44140625,2.44140625,Stimulus 1
1676832729.741125,199.21875,163.57421875,169.921875,-784.1796875,-784.1796875,Stimulus 1
1676832729.7450314,-1000.0,-1000.0,-1000.0,327.63671875,327.63671875,Stimulus 1
1676832729.7489376,-460.9375,-957.51953125,-1000.0,-955.078125,-955.078125,Stimulus 1
1676832729.7528439,830.56640625,333.49609375,27.83203125,-1000.0,-1000.0,Stimulus 1
1676832729.75675,-871.09375,-780.2734375,-792.48046875,-133.30078125,-133.30078125,Stimulus 1
1676832729.7606564,199.21875,140.625,253.90625,-828.61328125,-828.61328125,Stimulus 1
1676832729.7645626,-1000.0,-1000.0,-979.98046875,513.18359375,513.18359375,Stimulus 1
1676832729.7684689,-710.44921875,-1000.0,-1000.0,-850.09765625,-850.09765625,Stimulus 1
1676832729.772375,659.66796875,63.4765625,-218.75,-1000.0,-1000.0,Stimulus 1
1676832729.7762814,-832.03125,-769.53125,-828.125,-221.19140625,-221.19140625,Stimulus 1
1676832729.7801876,359.375,225.5859375,337.40234375,-921.875,-921.875,Stimulus 1
1676832729.7840939,-999.0234375,-996.09375,-964.35546875,787.59765625,787.59765625,Stimulus 1
1676832729.819125,-975.5859375,-1000.0,-1000.0,-562.98828125,-562.98828125,Stimulus 1
1676832729.8230312,336.9140625,-117.67578125,-253.90625,-1000.0,-1000.0,Stimulus 1
1676832729.8269374,-805.6640625,-804.6875,-878.90625,-195.3125,-195.3125,Stimulus 1
1676832729.8308437,514.6484375,403.80859375,579.1015625,-959.9609375,-959.9609375,Stimulus 1
1676832729.83475,-853.515625,-919.43359375,-774.4140625,923.33984375,923.33984375,Stimulus 1
1676832729.8386562,-1000.0,-1000.0,-1000.0,-349.609375,-349.609375,Stimulus 1
1676832729.8425624,77.1484375,-245.1171875,-218.26171875,-1000.0,-1000.0,Stimulus 1
1676832729.8464687,-833.984375,-867.67578125,-986.81640625,-222.65625,-222.65625,Stimulus 1
1676832729.850375,653.3203125,590.33203125,964.84375,987.79296875,987.79296875,Stimulus 1
1676832729.8542812,-690.91796875,-808.10546875,-270.99609375,-968.75,-968.75,Stimulus 1
1676832729.8581874,-1000.0,-1000.0,-1000.0,-101.07421875,-101.07421875,Stimulus 1
1676832729.8620937,-97.65625,-215.33203125,-215.33203125,-1000.0,-1000.0,Stimulus 1
1676832729.835125,-934.08203125,-926.26953125,986.328125,-386.23046875,-386.23046875,Stimulus 1
1676832729.8390312,907.71484375,810.546875,-969.7265625,894.53125,894.53125,Stimulus 1
1676832729.8429375,-360.3515625,-541.015625,-106.4453125,-894.04296875,-894.04296875,Stimulus 1
1676832729.8468437,-1000.0,-1000.0,-1000.0,162.109375,162.109375,Stimulus 1
1676832729.85075,-173.828125,-182.6171875,-497.0703125,-1000.0,-1000.0,Stimulus 1
1676832729.8546562,998.046875,-987.79296875,849.609375,-576.66015625,-576.66015625,Stimulus 1
1676832729.8585625,-954.1015625,-997.55859375,-904.296875,796.875,796.875,Stimulus 1
1676832729.8624687,-84.47265625,-193.359375,-57.12890625,-862.3046875,-862.3046875,Stimulus 1
1676832729.866375,-1000.0,-1000.0,-1000.0,168.9453125,168.9453125,Stimulus 1
1676832729.8702812,-172.36328125,-341.796875,-584.9609375,-1000.0,-1000.0,Stimulus 1
1676832729.8741875,987.3046875,931.15234375,766.6015625,-799.31640625,-799.31640625,Stimulus 1
