Timestamp,TP9,AF7,AF8,TP10,Marker,Marker_timestamp
1678447612.20975,-28.80859375,-20.01953125,-20.5078125,-41.015625,n/a,
1678447612.2136562,-28.3203125,-21.97265625,-21.97265625,-29.78515625,n/a,
1678447612.2175624,-25.87890625,-21.97265625,-27.83203125,-20.5078125,n/a,
1678447612.2214687,-35.15625,-26.85546875,-22.4609375,-32.71484375,n/a,
1678447612.225375,-45.41015625,-29.78515625,-27.34375,-52.734375,n/a,
1678447612.2292812,-41.50390625,-44.43359375,-41.015625,-41.9921875,n/a,
1678447612.2331874,-32.71484375,-54.6875,-40.0390625,-28.3203125,n/a,
1678447612.2370937,-30.76171875,-36.1328125,-37.59765625,-24.4140625,n/a,
1678447612.238125,-40.52734375,-17.08984375,-40.52734375,-47.36328125,n/a,
1678447612.2420313,-40.0390625,-20.5078125,-38.0859375,-50.78125,n/a,
1678447612.2459376,-18.5546875,-25.87890625,-28.3203125,-14.16015625,n/a,
1678447612.2498438,-14.6484375,-30.76171875,-21.484375,-0.48828125,n/a,
1678447612.25375,-13.671875,-30.76171875,-26.85546875,14.6484375,n/a,
1678447612.2576563,-23.92578125,-30.2734375,-34.1796875,-2.44140625,n/a,
1678447612.2615626,-28.3203125,-36.62109375,-23.4375,-23.92578125,n/a,
1678447612.2654688,-7.8125,-37.59765625,-14.6484375,7.32421875,n/a,
1678447612.269375,-6.8359375,-42.48046875,-18.06640625,11.23046875,n/a,
1678447612.2732813,-6.34765625,-32.71484375,-22.4609375,9.27734375,n/a,
1678447612.2771876,-19.04296875,-23.4375,-26.85546875,0.48828125,n/a,
1678447612.2810938,-35.64453125,-24.4140625,-37.59765625,-28.80859375,n/a,
1678447612.283125,-20.5078125,-25.390625,-37.59765625,-22.4609375,n/a,
1678447612.2870312,-11.23046875,-28.3203125,-30.76171875,-8.30078125,n/a,
1678447612.2909374,-12.20703125,-32.2265625,-26.3671875,0.0,n/a,
1678447612.2948437,-30.76171875,-26.85546875,-24.4140625,-22.4609375,n/a,
1678447612.29875,-54.6875,-20.99609375,-25.390625,-61.03515625,n/a,
1678447612.3026562,-33.203125,-35.64453125,-34.1796875,-38.0859375,n/a,
1678447612.3065624,-12.20703125,-35.64453125,-40.0390625,-5.859375,n/a,
1678447612.3104687,-20.99609375,-27.34375,-41.50390625,-7.32421875,n/a,
1678447612.314375,-24.90234375,-29.296875,-35.64453125,-13.671875,n/a,
1678447612.3182812,-31.25,-30.2734375,-25.390625,-31.25,n/a,
1678447612.3221874,-30.2734375,-20.99609375,-31.73828125,-33.69140625,n/a,
1678447612.3260937,-35.64453125,-16.11328125,-39.0625,-39.0625,n/a,
1678447612.330125,-42.48046875,-15.625,-43.9453125,-43.9453125,n/a,
1678447612.3340313,-34.1796875,-13.671875,-43.9453125,-38.0859375,n/a,
1678447612.3379376,-43.9453125,-14.6484375,-44.921875,-63.4765625,n/a,
1678447612.3418438,-44.43359375,-20.5078125,-50.29296875,-64.94140625,n/a,
1678447612.34575,-29.296875,-27.34375,-48.33984375,-43.9453125,n/a,
1678447612.3496563,-23.4375,-22.4609375,-44.43359375,-28.3203125,n/a,
1678447612.3535626,-27.83203125,-26.85546875,-44.43359375,-18.06640625,n/a,
1678447612.3574688,-56.640625,-30.2734375,-48.33984375,-53.22265625,n/a,
1678447612.361375,-57.6171875,-35.15625,-57.6171875,-60.546875,n/a,
1678447612.3652813,-26.3671875,-25.87890625,-54.6875,-24.90234375,n/a,
1678447612.3691876,-14.16015625,-21.97265625,-46.38671875,-6.34765625,n/a,
1678447612.3730938,-27.34375,-36.1328125,-52.24609375,-18.06640625,n/a,
1678447612.390125,-43.45703125,-24.90234375,-41.9921875,-41.015625,n/a,
1678447612.3940313,-34.66796875,-15.625,-38.57421875,-44.43359375,n/a,
1678447612.3979375,-20.99609375,-20.01953125,-41.50390625,-28.80859375,n/a,
1678447612.4018438,-22.4609375,-25.390625,-35.64453125,-19.04296875,n/a,
1678447612.40575,-23.4375,-34.66796875,-37.109375,-5.859375,n/a,
1678447612.4096563,-26.85546875,-26.3671875,-27.34375,-12.6953125,n/a,
1678447612.4135625,-27.83203125,-22.4609375,-25.390625,-33.203125,n/a,
1678447612.4174688,-15.625,-20.99609375,-38.57421875,-20.01953125,n/a,
1678447612.421375,-3.41796875,-24.4140625,-34.1796875,0.0,n/a,
1678447612.4252813,4.39453125,-43.45703125,-30.2734375,13.18359375,n/a,
1678447612.4291875,-23.92578125,-45.41015625,-42.96875,-23.4375,n/a,
1678447612.4330938,-35.15625,-27.83203125,-48.828125,-54.6875,n/a,
1678447612.434125,-7.8125,-20.01953125,-49.31640625,-25.87890625,n/a,
1678447612.4380312,1.46484375,-10.25390625,-47.8515625,-7.32421875,n/a,
1678447612.4419374,-4.39453125,-14.6484375,-39.0625,-2.9296875,n/a,
1678447612.4458437,-29.296875,-33.203125,-32.2265625,-27.34375,n/a,
1678447612.44975,-39.55078125,-27.83203125,-32.2265625,-42.48046875,n/a,
1678447612.4536562,-17.08984375,-29.78515625,-40.52734375,-9.765625,n/a,
1678447612.4575624,-14.16015625,-36.62109375,-38.0859375,-1.953125,n/a,
1678447612.4614687,-12.20703125,-25.87890625,-29.78515625,2.44140625,n/a,
1678447612.465375,-13.671875,-21.97265625,-27.34375,-4.8828125,n/a,
1678447612.4692812,-13.18359375,-26.85546875,-19.04296875,-12.20703125,n/a,
1678447612.4731874,-11.71875,-29.296875,-22.94921875,-1.46484375,n/a,
1678447612.4770937,-12.6953125,-20.99609375,-33.69140625,-4.8828125,n/a,
1678447612.480125,-0.9765625,-13.671875,-27.83203125,6.34765625,n/a,
1678447612.4840312,-13.671875,-16.11328125,-24.90234375,-9.765625,n/a,
1678447612.4879375,-29.78515625,-15.625,-26.3671875,-43.9453125,n/a,
1678447612.4918437,-11.71875,-26.85546875,-32.71484375,-22.4609375,n/a,
1678447612.49575,2.44140625,-35.15625,-39.55078125,-0.9765625,n/a,
1678447612.4996562,-4.8828125,-29.296875,-38.0859375,-2.9296875,n/a,
1678447612.5035625,-21.97265625,-29.296875,-29.296875,-15.13671875,n/a,
1678447612.5074687,-43.45703125,-41.50390625,-25.390625,-56.15234375,n/a,
1678447612.511375,-35.15625,-42.48046875,-26.3671875,-35.64453125,n/a,
1678447612.5152812,-23.4375,-28.80859375,-38.0859375,-7.8125,n/a,
1678447612.5191875,-27.83203125,-30.76171875,-44.921875,-24.90234375,n/a,
1678447612.5230937,-28.80859375,-33.69140625,-30.2734375,-19.53125,n/a,
1678447612.539125,-39.0625,-25.87890625,-27.83203125,-40.0390625,n/a,
1678447612.5430312,-32.71484375,-18.06640625,-37.109375,-38.57421875,n/a,
1678447612.5469375,-15.13671875,-22.4609375,-30.2734375,-14.6484375,n/a,
1678447612.5508437,-11.71875,-30.2734375,-20.99609375,-3.90625,n/a,
1678447612.55475,-23.92578125,-25.390625,-23.4375,1.46484375,n/a,
1678447612.5586562,-45.41015625,-31.25,-17.08984375,-35.15625,n/a,
1678447612.5625625,-47.8515625,-38.57421875,-19.04296875,-50.78125,n/a,
1678447612.5664687,-24.90234375,-35.64453125,-24.90234375,-16.6015625,n/a,
1678447612.570375,-7.32421875,-31.73828125,-28.3203125,8.30078125,n/a,
1678447612.5742812,-22.4609375,-37.59765625,-40.52734375,-9.27734375,n/a,
1678447612.5781875,-41.015625,-33.203125,-33.69140625,-45.41015625,n/a,
1678447612.5820937,-36.1328125,-18.5546875,-21.97265625,-37.109375,n/a,
1678447612.569125,-22.94921875,-30.2734375,-27.83203125,-7.32421875,n/a,
1678447612.5730312,-24.90234375,-50.78125,-37.109375,-17.08984375,n/a,
1678447612.5769374,-24.90234375,-29.78515625,-36.1328125,-15.625,n/a,
1678447612.5808437,-32.2265625,-23.92578125,-32.71484375,-29.296875,n/a,
1678447612.58475,-37.59765625,-44.43359375,-32.2265625,-53.22265625,n/a,
1678447612.5886562,-25.390625,-28.80859375,-32.2265625,-41.015625,n/a,
1678447612.5925624,-18.06640625,-22.4609375,-27.34375,-24.4140625,n/a,
1678447612.5964687,-18.5546875,-32.71484375,-27.83203125,-11.23046875,n/a,
1678447612.600375,-33.69140625,-32.2265625,-40.52734375,-32.71484375,n/a,
1678447612.6042812,-38.57421875,-39.55078125,-43.45703125,-47.36328125,n/a,
1678447612.6081874,-19.53125,-40.0390625,-34.1796875,-26.3671875,n/a,
1678447612.6120937,-2.44140625,-22.94921875,-31.25,4.39453125,n/a,
1678447612.614125,-4.39453125,-17.08984375,-27.83203125,7.8125,n/a,
1678447612.6180313,-31.25,-22.94921875,-21.97265625,-28.3203125,n/a,
1678447612.6219375,-37.59765625,-34.66796875,-27.83203125,-40.52734375,n/a,
1678447612.6258438,-14.16015625,-47.8515625,-37.59765625,-15.13671875,n/a,
1678447612.62975,-10.25390625,-42.48046875,-40.52734375,-8.7890625,n/a,
1678447612.6336563,-9.765625,-33.69140625,-36.62109375,-2.44140625,n/a,
1678447612.6375625,-12.20703125,-33.69140625,-38.57421875,-10.7421875,n/a,
1678447612.6414688,-21.484375,-30.2734375,-32.71484375,-28.80859375,n/a,
1678447612.645375,-23.4375,-32.71484375,-29.78515625,-28.3203125,n/a,
1678447612.6492813,-17.578125,-31.73828125,-35.15625,-25.390625,n/a,
1678447612.6531875,-12.20703125,-24.90234375,-37.59765625,-13.671875,n/a,
1678447612.6570938,-20.5078125,-29.78515625,-40.52734375,-20.99609375,n/a,
1678447612.675125,-37.109375,-41.9921875,-47.8515625,-57.6171875,n/a,
1678447612.6790311,-27.34375,-33.69140625,-43.45703125,-43.45703125,n/a,
1678447612.6829374,-11.71875,-30.2734375,-31.25,-17.578125,n/a,
1678447612.6868436,-10.25390625,-38.57421875,-29.78515625,-10.7421875,n/a,
1678447612.69075,-21.484375,-32.2265625,-29.78515625,-19.53125,n/a,
1678447612.6946561,-32.71484375,-31.73828125,-34.1796875,-45.8984375,n/a,
1678447612.6985624,-15.13671875,-32.71484375,-29.78515625,-27.34375,n/a,
1678447612.7024686,-9.27734375,-22.4609375,-25.87890625,-6.8359375,n/a,
1678447612.706375,-19.53125,-31.73828125,-30.2734375,-6.34765625,n/a,
1678447612.7102811,-24.90234375,-51.26953125,-29.78515625,-10.7421875,n/a,
1678447612.7141874,-34.1796875,-32.71484375,-24.4140625,-33.203125,n/a,
1678447612.7180936,-34.1796875,-25.390625,-30.2734375,-41.9921875,n/a,
1678447612.704125,-27.83203125,-40.0390625,-38.0859375,-31.73828125,n/a,
1678447612.7080312,-23.4375,-34.66796875,-32.2265625,-18.06640625,n/a,
1678447612.7119374,-22.4609375,-27.34375,-30.76171875,-12.6953125,n/a,
1678447612.7158437,-34.1796875,-37.109375,-34.66796875,-43.45703125,n/a,
1678447612.71975,-27.83203125,-38.0859375,-33.203125,-43.9453125,n/a,
1678447612.7236562,-6.8359375,-21.97265625,-24.4140625,-11.23046875,n/a,
1678447612.7275624,-10.7421875,-20.99609375,-19.53125,-7.32421875,n/a,
1678447612.7314687,-24.4140625,-32.2265625,-19.04296875,-11.23046875,n/a,
1678447612.735375,-34.1796875,-25.390625,-20.99609375,-34.1796875,n/a,
1678447612.7392812,-29.78515625,-26.3671875,-24.90234375,-36.62109375,n/a,
1678447612.7431874,-4.39453125,-27.83203125,-9.27734375,9.765625,n/a,
1678447612.7470937,2.9296875,-19.53125,-9.765625,18.06640625,n/a,
1678447612.764125,-9.765625,-26.85546875,-27.34375,-2.9296875,n/a,
1678447612.7680314,-23.92578125,-16.6015625,-22.94921875,-23.4375,n/a,
1678447612.7719376,-24.4140625,-17.08984375,-20.99609375,-34.1796875,n/a,
1678447612.7758439,-16.6015625,-29.296875,-32.2265625,-24.90234375,n/a,
1678447612.77975,-10.7421875,-33.69140625,-34.66796875,-13.18359375,n/a,
1678447612.7836564,-2.9296875,-42.48046875,-29.78515625,4.8828125,n/a,
1678447612.7875626,-16.11328125,-28.3203125,-31.25,-15.13671875,n/a,
1678447612.7914689,-23.92578125,-12.6953125,-36.62109375,-33.203125,n/a,
1678447612.795375,-5.859375,-8.7890625,-37.109375,-13.671875,n/a,
1678447612.7992814,7.8125,-9.27734375,-31.25,8.30078125,n/a,
1678447612.8031876,-3.90625,-20.99609375,-37.59765625,7.8125,n/a,
1678447612.8070939,-28.80859375,-25.390625,-37.109375,-24.90234375,n/a,
1678447612.809125,-31.25,-20.99609375,-25.390625,-39.55078125,n/a,
1678447612.8130312,-9.27734375,-36.62109375,-33.203125,-19.53125,n/a,
1678447612.8169374,-7.32421875,-48.828125,-41.50390625,-8.7890625,n/a,
1678447612.8208437,-4.39453125,-33.69140625,-35.15625,1.953125,n/a,
1678447612.82475,-7.8125,-26.3671875,-29.78515625,-14.6484375,n/a,
1678447612.8286562,-22.94921875,-22.94921875,-26.3671875,-35.15625,n/a,
1678447612.8325624,-20.01953125,-21.97265625,-30.2734375,-21.97265625,n/a,
1678447612.8364687,-11.71875,-33.203125,-37.109375,-15.13671875,n/a,
1678447612.840375,-4.39453125,-36.1328125,-35.15625,1.953125,n/a,
1678447612.8442812,-16.6015625,-24.4140625,-30.2734375,6.34765625,n/a,
1678447612.8481874,-49.31640625,-22.4609375,-30.76171875,-41.9921875,n/a,
1678447612.8520937,-43.9453125,-28.80859375,-36.1328125,-41.9921875,n/a,
1678447612.854125,-19.53125,-29.78515625,-41.9921875,-14.6484375,n/a,
1678447612.8580313,-8.30078125,-16.6015625,-48.828125,-5.37109375,n/a,
1678447612.8619375,-19.04296875,-6.8359375,-52.24609375,-11.71875,n/a,
1678447612.8658438,-41.015625,-21.97265625,-33.203125,-39.0625,n/a,
1678447612.86975,-21.484375,-34.66796875,-13.671875,-20.5078125,n/a,
1678447612.8736563,-8.7890625,-27.34375,-15.13671875,-9.765625,n/a,
1678447612.8775625,-11.23046875,-19.04296875,-23.4375,-6.8359375,n/a,
1678447612.8814688,-15.625,-19.04296875,-26.3671875,-5.859375,n/a,
1678447612.885375,-36.1328125,-19.53125,-27.34375,-33.69140625,n/a,
1678447612.8892813,-39.0625,-25.87890625,-38.0859375,-36.62109375,n/a,
1678447612.8931875,-33.69140625,-33.203125,-49.31640625,-28.3203125,n/a,
1678447612.8970938,-28.80859375,-29.296875,-46.38671875,-19.04296875,n/a,
1678447612.899125,-29.78515625,-32.2265625,-42.96875,-13.18359375,n/a,
1678447612.9030313,-52.734375,-30.2734375,-36.1328125,-49.31640625,n/a,
1678447612.9069376,-47.36328125,-23.92578125,-33.69140625,-54.19921875,n/a,
1678447612.9108438,-22.94921875,-27.34375,-42.96875,-17.578125,n/a,
1678447612.91475,-24.4140625,-34.66796875,-45.8984375,-10.25390625,n/a,
1678447612.9186563,-31.25,-47.36328125,-40.52734375,-11.71875,n/a,
1678447612.9225626,-47.36328125,-45.8984375,-30.2734375,-39.55078125,n/a,
1678447612.9264688,-47.36328125,-36.1328125,-12.20703125,-37.109375,n/a,
1678447612.930375,-26.3671875,-26.85546875,-2.44140625,8.30078125,n/a,
1678447612.9342813,-20.99609375,-27.83203125,-9.27734375,6.8359375,n/a,
1678447612.9381876,-30.76171875,-37.109375,-18.06640625,-4.39453125,n/a,
1678447612.9420938,-42.96875,-34.1796875,-21.97265625,-24.90234375,n/a,
1678447612.945125,-39.55078125,-30.76171875,-31.73828125,-42.48046875,n/a,
1678447612.9490314,-25.390625,-29.296875,-41.015625,-29.78515625,n/a,
1678447612.9529376,-18.5546875,-29.296875,-39.0625,-15.625,n/a,
1678447612.9568439,-17.578125,-28.3203125,-29.78515625,1.46484375,n/a,
1678447612.96075,-34.1796875,-28.80859375,-29.296875,-21.484375,n/a,
1678447612.9646564,-40.0390625,-23.92578125,-33.203125,-46.38671875,n/a,
1678447612.9685626,-15.625,-28.80859375,-32.2265625,-23.4375,n/a,
1678447612.9724689,-6.34765625,-30.76171875,-25.87890625,-1.46484375,n/a,
1678447612.976375,-21.484375,-24.4140625,-31.73828125,-8.30078125,n/a,
1678447612.9802814,-43.45703125,-17.578125,-40.0390625,-39.55078125,n/a,
1678447612.9841876,-39.0625,-22.94921875,-25.87890625,-50.29296875,n/a,
1678447612.9880939,-20.01953125,-46.875,-24.90234375,-28.3203125,n/a,
1678447612.989125,-23.92578125,-45.8984375,-39.0625,-27.83203125,n/a,
1678447612.9930313,-32.2265625,-24.90234375,-36.1328125,-22.94921875,n/a,
1678447612.9969375,-40.52734375,-18.5546875,-28.80859375,-30.76171875,n/a,
1678447613.0008438,-51.7578125,-19.53125,-30.2734375,-52.24609375,n/a,
1678447613.00475,-38.57421875,-19.53125,-36.1328125,-34.1796875,n/a,
1678447613.0086563,-23.92578125,-25.87890625,-32.71484375,-18.06640625,n/a,
1678447613.0125625,-17.08984375,-39.0625,-26.3671875,2.9296875,n/a,
1678447613.0164688,-15.625,-40.0390625,-16.11328125,10.25390625,n/a,
1678447613.020375,-33.203125,-34.66796875,-18.5546875,-34.1796875,n/a,
1678447613.0242813,-20.01953125,-22.94921875,-27.83203125,-23.92578125,n/a,
1678447613.0281875,0.9765625,-13.671875,-20.5078125,6.8359375,n/a,
1678447613.0320938,1.46484375,-22.4609375,-24.90234375,13.18359375,n/a,
1678447613.034125,-10.25390625,-32.71484375,-38.0859375,-6.34765625,n/a,
1678447613.0380313,-27.83203125,-30.76171875,-36.1328125,-36.1328125,n/a,
1678447613.0419376,-14.6484375,-32.2265625,-35.15625,-14.6484375,n/a,
1678447613.0458438,-5.37109375,-41.50390625,-37.109375,-6.34765625,n/a,
1678447613.04975,-4.39453125,-38.0859375,-35.64453125,-6.34765625,n/a,
1678447613.0536563,-6.8359375,-33.203125,-25.87890625,8.30078125,n/a,
1678447613.0575626,-24.90234375,-38.57421875,-29.296875,-15.13671875,n/a,
1678447613.0614688,-27.83203125,-38.0859375,-33.203125,-23.92578125,n/a,
1678447613.065375,-20.99609375,-38.57421875,-24.90234375,-13.18359375,n/a,
1678447613.0692813,-14.6484375,-34.1796875,-22.94921875,-4.8828125,n/a,
1678447613.0731876,-23.92578125,-28.3203125,-22.94921875,-3.41796875,n/a,
1678447613.0770938,-46.875,-24.90234375,-20.5078125,-37.59765625,n/a,
1678447613.079125,-46.38671875,-27.34375,-26.85546875,-44.921875,n/a,
1678447613.0830312,-35.15625,-45.8984375,-31.73828125,-27.34375,n/a,
1678447613.0869374,-30.2734375,-50.29296875,-32.2265625,-23.92578125,n/a,
1678447613.0908437,-30.76171875,-35.15625,-44.921875,-22.94921875,n/a,
1678447613.09475,-47.36328125,-32.71484375,-57.6171875,-43.9453125,n/a,
1678447613.0986562,-36.1328125,-35.15625,-41.9921875,-42.48046875,n/a,
1678447613.1025624,-15.13671875,-39.0625,-22.4609375,-10.25390625,n/a,
1678447613.1064687,-16.11328125,-50.78125,-30.76171875,-0.48828125,n/a,
1678447613.110375,-16.11328125,-47.8515625,-40.52734375,5.37109375,n/a,
1678447613.1142812,-25.87890625,-26.85546875,-25.87890625,-12.20703125,n/a,
1678447613.1181874,-19.04296875,-19.53125,-17.08984375,-8.7890625,n/a,
1678447613.1220937,-8.30078125,-30.2734375,-36.62109375,5.859375,n/a,
1678447613.139125,-3.90625,-38.0859375,-40.52734375,8.30078125,n/a,
1678447613.1430314,11.71875,-25.87890625,-21.484375,30.2734375,n/a,
1678447613.1469376,-7.32421875,-26.3671875,-20.01953125,-1.46484375,n/a,
1678447613.1508439,-23.4375,-31.25,-31.25,-31.25,n/a,
1678447613.15475,-5.859375,-27.83203125,-36.62109375,-10.25390625,n/a,
1678447613.1586564,2.9296875,-39.55078125,-26.3671875,10.25390625,n/a,
1678447613.1625626,9.765625,-37.109375,-20.01953125,26.85546875,n/a,
1678447613.1664689,-3.90625,-37.109375,-34.66796875,1.46484375,n/a,
1678447613.170375,-16.6015625,-33.69140625,-36.1328125,-25.87890625,n/a,
1678447613.1742814,1.953125,-20.5078125,-20.01953125,2.44140625,n/a,
1678447613.1781876,0.48828125,-37.109375,-20.99609375,13.18359375,n/a,
1678447613.1820939,-15.625,-54.19921875,-29.296875,4.39453125,n/a,
1678447613.184125,-22.4609375,-34.1796875,-23.4375,-9.765625,n/a,
1678447613.1880312,-30.2734375,-18.06640625,-21.97265625,-36.62109375,n/a,
1678447613.1919374,-26.85546875,-22.94921875,-31.73828125,-35.15625,n/a,
1678447613.1958437,-17.578125,-27.83203125,-36.62109375,-17.578125,n/a,
1678447613.19975,-16.11328125,-26.3671875,-44.921875,-5.859375,n/a,
1678447613.2036562,-29.296875,-21.484375,-47.36328125,-20.99609375,n/a,
1678447613.2075624,-42.96875,-29.296875,-31.73828125,-47.8515625,left,1678447613.2044697
1678447613.2114687,-40.0390625,-58.10546875,-33.69140625,-41.9921875,n/a,
1678447613.215375,-20.5078125,-57.12890625,-28.3203125,-15.13671875,n/a,
1678447613.2192812,-12.20703125,-33.69140625,-15.13671875,13.18359375,n/a,
1678447613.2231874,-31.25,-39.55078125,-23.4375,-12.6953125,n/a,
1678447613.2270937,-48.828125,-36.62109375,-28.3203125,-59.5703125,n/a,
1678447613.229125,-37.109375,-27.83203125,-24.4140625,-41.9921875,n/a,
1678447613.2330313,-25.390625,-36.62109375,-31.25,-24.90234375,n/a,
1678447613.2369375,-32.2265625,-37.109375,-36.62109375,-29.78515625,n/a,
1678447613.2408438,-28.3203125,-19.53125,-34.66796875,-23.92578125,n/a,
1678447613.24475,-35.15625,-19.04296875,-36.62109375,-46.875,n/a,
1678447613.2486563,-38.0859375,-34.1796875,-33.203125,-43.9453125,n/a,
1678447613.2525625,-23.4375,-33.69140625,-28.3203125,-25.390625,n/a,
1678447613.2564688,-14.6484375,-32.2265625,-37.109375,-12.6953125,n/a,
1678447613.260375,-17.578125,-39.0625,-43.45703125,7.32421875,n/a,
1678447613.2642813,-42.96875,-36.62109375,-42.48046875,-33.69140625,n/a,
1678447613.2681875,-39.0625,-28.80859375,-28.3203125,-47.36328125,n/a,
1678447613.2720938,-20.99609375,-32.2265625,-15.625,-17.578125,n/a,
1678447613.274125,-19.53125,-34.1796875,-26.3671875,0.48828125,n/a,
1678447613.2780313,-33.203125,-33.69140625,-40.0390625,-3.90625,n/a,
1678447613.2819376,-55.17578125,-31.73828125,-42.48046875,-41.9921875,n/a,
1678447613.2858438,-48.828125,-31.25,-30.76171875,-43.9453125,n/a,
1678447613.28975,-28.3203125,-40.0390625,-28.80859375,-16.6015625,n/a,
1678447613.2936563,-19.53125,-38.0859375,-33.69140625,-7.8125,n/a,
1678447613.2975626,-20.99609375,-31.25,-28.80859375,-3.90625,n/a,
1678447613.3014688,-30.76171875,-23.4375,-31.73828125,-27.34375,n/a,
1678447613.305375,-27.83203125,-19.53125,-41.015625,-27.83203125,n/a,
1678447613.3092813,-20.5078125,-31.73828125,-47.36328125,-26.85546875,n/a,
1678447613.3131876,-10.25390625,-33.69140625,-49.8046875,-22.94921875,n/a,
1678447613.3170938,-6.34765625,-20.5078125,-38.0859375,3.41796875,n/a,
1678447613.318125,-23.92578125,-10.25390625,-31.73828125,-19.04296875,n/a,
1678447613.3220313,-30.76171875,-16.6015625,-33.69140625,-46.875,n/a,
1678447613.3259375,-21.484375,-20.01953125,-26.85546875,-25.87890625,n/a,
1678447613.3298438,-16.6015625,-18.06640625,-25.390625,-9.27734375,n/a,
1678447613.33375,-18.06640625,-18.06640625,-35.64453125,-2.44140625,n/a,
1678447613.3376563,-23.92578125,-20.99609375,-32.2265625,-9.765625,n/a,
1678447613.3415625,-26.85546875,-28.3203125,-19.53125,-27.34375,n/a,
1678447613.3454688,-14.16015625,-28.80859375,-15.13671875,-18.06640625,n/a,
1678447613.349375,-7.32421875,-39.0625,-20.01953125,-9.765625,n/a,
1678447613.3532813,-9.765625,-41.015625,-30.76171875,-11.71875,n/a,
1678447613.3571875,-19.04296875,-35.15625,-33.69140625,-22.4609375,n/a,
1678447613.3610938,-34.1796875,-26.3671875,-27.34375,-42.48046875,n/a,
1678447613.363125,-22.4609375,-23.92578125,-24.90234375,-26.85546875,n/a,
1678447613.3670313,-5.859375,-18.5546875,-30.76171875,-16.6015625,n/a,
1678447613.3709376,-0.9765625,-12.6953125,-25.87890625,-5.859375,n/a,
1678447613.3748438,-19.04296875,-38.57421875,-21.484375,-16.6015625,n/a,
1678447613.37875,-44.921875,-43.9453125,-32.71484375,-58.59375,n/a,
1678447613.3826563,-34.1796875,-26.3671875,-32.2265625,-47.8515625,n/a,
1678447613.3865626,-21.484375,-25.390625,-30.76171875,-23.92578125,n/a,
1678447613.3904688,-14.16015625,-24.90234375,-33.69140625,-4.39453125,n/a,
1678447613.394375,-25.390625,-28.80859375,-28.80859375,-25.87890625,n/a,
1678447613.3982813,-42.96875,-39.0625,-25.390625,-63.4765625,n/a,
1678447613.4021876,-23.92578125,-41.015625,-27.34375,-30.76171875,n/a,
1678447613.4060938,-15.625,-34.1796875,-25.390625,4.39453125,n/a,
1678447613.409125,-23.92578125,-30.2734375,-26.85546875,-3.90625,n/a,
1678447613.4130313,-25.87890625,-25.390625,-21.97265625,-6.34765625,n/a,
1678447613.4169376,-45.8984375,-21.97265625,-19.53125,-39.0625,n/a,
1678447613.4208438,-44.43359375,-31.25,-32.2265625,-45.41015625,n/a,
1678447613.42475,-23.92578125,-32.2265625,-39.55078125,-22.4609375,n/a,
1678447613.4286563,-19.04296875,-32.71484375,-38.0859375,-15.13671875,n/a,
1678447613.4325626,-20.01953125,-37.59765625,-34.66796875,0.48828125,n/a,
1678447613.4364688,-42.48046875,-25.390625,-32.2265625,-27.83203125,n/a,
1678447613.440375,-44.921875,-25.390625,-32.2265625,-38.57421875,n/a,
1678447613.4442813,-20.01953125,-39.0625,-27.34375,-9.27734375,n/a,
1678447613.4481876,-19.53125,-56.15234375,-18.5546875,-8.30078125,n/a,
1678447613.4520938,-27.34375,-49.8046875,-20.01953125,-3.90625,n/a,
1678447613.455125,-37.59765625,-26.85546875,-27.83203125,-34.1796875,n/a,
1678447613.4590313,-32.71484375,-25.390625,-30.76171875,-39.55078125,n/a,
1678447613.4629376,-24.4140625,-35.64453125,-24.90234375,-12.20703125,n/a,
1678447613.4668438,-28.3203125,-32.2265625,-34.66796875,-17.08984375,n/a,
1678447613.47075,-19.53125,-22.4609375,-44.921875,-11.71875,n/a,
1678447613.4746563,-29.78515625,-26.85546875,-27.34375,-36.62109375,n/a,
1678447613.4785626,-30.76171875,-26.85546875,-18.06640625,-48.33984375,n/a,
1678447613.4824688,-11.23046875,-35.15625,-29.78515625,-22.4609375,n/a,
1678447613.486375,-12.20703125,-42.48046875,-37.109375,-16.6015625,n/a,
1678447613.4902813,-11.23046875,-41.015625,-35.15625,-8.30078125,n/a,
1678447613.4941876,-25.87890625,-27.34375,-24.90234375,-23.92578125,n/a,
1678447613.4980938,-42.96875,-26.3671875,-25.390625,-54.19921875,n/a,
1678447613.514125,-21.484375,-24.4140625,-22.94921875,-31.25,n/a,
1678447613.5180314,-4.39453125,-16.11328125,-20.5078125,-8.7890625,n/a,
1678447613.5219376,-9.765625,-30.76171875,-30.76171875,-3.90625,n/a,
1678447613.5258439,-31.25,-29.78515625,-29.296875,-29.78515625,n/a,
1678447613.52975,-42.96875,-20.5078125,-24.4140625,-46.38671875,n/a,
1678447613.5336564,-22.94921875,-28.80859375,-30.2734375,-15.625,n/a,
1678447613.5375626,-15.625,-37.109375,-32.2265625,-10.25390625,n/a,
1678447613.5414689,-20.5078125,-33.203125,-30.2734375,-10.7421875,n/a,
1678447613.545375,-30.2734375,-24.4140625,-35.15625,-25.87890625,n/a,
1678447613.5492814,-30.2734375,-19.04296875,-35.64453125,-41.50390625,n/a,
1678447613.5531876,-14.16015625,-33.69140625,-33.69140625,-29.296875,n/a,
1678447613.5570939,-4.39453125,-35.15625,-40.52734375,-21.97265625,n/a,
1678447613.558125,-1.953125,-24.90234375,-47.8515625,-6.8359375,n/a,
