Timestamp,Channel 1,Channel 2,Channel 3,Channel 4,Other
1676843888.721125,569.3359375,-83.49609375,-62.01171875,318.84765625,209.47265625
1676843888.7250311,574.70703125,-83.49609375,-64.453125,388.18359375,922.8515625
1676843888.7289374,-345.21484375,-24.4140625,-26.85546875,-193.84765625,90.8203125
1676843888.7328436,-666.50390625,-17.578125,-25.87890625,-456.54296875,-912.59765625
1676843888.73675,-285.64453125,-41.015625,-44.921875,-235.3515625,-827.1484375
1676843888.7406561,493.1640625,-64.94140625,-67.87109375,278.3203125,290.52734375
1676843888.7445624,671.38671875,-68.84765625,-79.58984375,456.0546875,-966.30859375
1676843888.7484686,-218.75,-39.55078125,-62.98828125,-100.09765625,313.4765625
1676843888.752375,-658.69140625,-14.6484375,-39.0625,-449.21875,-853.02734375
1676843888.7562811,-353.02734375,-19.53125,-26.85546875,-286.1328125,-985.83984375
1676843888.7601874,394.04296875,-66.89453125,-48.828125,206.54296875,172.36328125
1676843888.7640936,701.171875,-84.9609375,-70.80078125,453.61328125,-983.3984375
1676843888.766125,-135.25390625,-33.69140625,-51.26953125,-78.125,339.84375
1676843888.7700312,-661.62109375,0.0,-29.78515625,-442.3828125,-577.63671875
1676843888.7739375,-415.52734375,-16.11328125,-30.76171875,-302.24609375,-631.34765625
1676843888.7778437,285.15625,-66.40625,-57.6171875,124.51171875,-11.23046875
1676843888.78175,732.91015625,-86.9140625,-67.3828125,454.58984375,844.7265625
1676843888.7856562,40.52734375,-65.91796875,-36.1328125,56.15234375,669.43359375
1676843888.7895625,-627.9296875,-30.2734375,-6.8359375,-399.4140625,-259.765625
1676843888.7934687,-517.08984375,-19.04296875,-19.53125,-375.0,-944.82421875
1676843888.797375,160.64453125,-53.7109375,-62.5,52.734375,-425.29296875
1676843888.8012812,716.30859375,-78.125,-73.73046875,457.51953125,802.734375
1676843888.8051875,80.56640625,-49.8046875,-42.96875,86.42578125,592.28515625
1676843888.8090937,-635.7421875,-7.32421875,-31.73828125,-413.57421875,-577.63671875
1676843888.813125,-528.3203125,-4.39453125,-49.8046875,-396.97265625,-1000.0
1676843888.8170311,88.8671875,-41.9921875,-61.03515625,-4.8828125,-415.0390625
1676843888.8209374,728.02734375,-77.1484375,-70.80078125,457.03125,832.03125
1676843888.8248436,197.265625,-43.45703125,-60.546875,166.9921875,692.3828125
1676843888.82875,-592.28515625,-17.08984375,-36.62109375,-375.48828125,-518.06640625
1676843888.8326561,-533.203125,-53.7109375,-8.7890625,-379.8828125,-874.0234375
1676843888.8365624,5.37109375,-84.9609375,-25.87890625,-41.9921875,-394.53125
1676843888.8404686,676.7578125,-88.8671875,-64.453125,416.015625,633.7890625
1676843888.844375,314.94140625,-57.6171875,-53.7109375,243.65234375,821.77734375
1676843888.8482811,-530.2734375,-21.97265625,-22.4609375,-313.96484375,-25.87890625
1676843888.8521874,-630.859375,-22.4609375,-16.6015625,-443.84765625,-782.71484375
1676843888.8560936,-108.88671875,-57.6171875,-50.29296875,-137.6953125,-698.2421875
1676843888.871125,630.859375,-89.84375,-90.33203125,368.65234375,463.37890625
1676843888.8750312,476.5625,-81.54296875,-78.61328125,336.42578125,989.74609375
1676843888.8789375,-333.984375,-54.19921875,-40.0390625,-183.10546875,164.55078125
1676843888.8828437,-622.0703125,-25.87890625,-17.578125,-428.7109375,-845.21484375
1676843888.88675,-224.609375,-35.64453125,-32.2265625,-207.51953125,-655.76171875
1676843888.8906562,578.61328125,-78.61328125,-77.1484375,341.796875,664.0625
1676843888.8945625,506.34765625,-70.3125,-78.61328125,349.609375,-997.0703125
1676843888.8984687,-429.6875,-20.01953125,-46.875,-267.08984375,-145.5078125
1676843888.902375,-672.36328125,-12.20703125,-42.96875,-463.37890625,-931.15234375
1676843888.9062812,-244.140625,-40.0390625,-42.48046875,-200.68359375,-610.83984375
1676843888.9101875,511.71875,-80.56640625,-59.5703125,292.48046875,276.3671875
1676843888.9140937,572.75390625,-90.33203125,-66.89453125,389.16015625,899.90234375
1676843888.916125,-328.61328125,-47.36328125,-35.15625,-182.12890625,69.82421875
1676843888.9200313,-686.5234375,-19.04296875,-10.25390625,-463.37890625,-901.85546875
1676843888.9239376,-337.890625,-41.015625,-28.3203125,-263.671875,-887.20703125
1676843888.9278438,420.8984375,-89.35546875,-65.91796875,227.05078125,6.8359375
1676843888.93175,653.80859375,-96.6796875,-77.1484375,436.03515625,900.87890625
1676843888.9356563,-210.44921875,-51.7578125,-45.8984375,-94.7265625,426.7578125
1676843888.9395626,-698.73046875,-27.34375,-23.92578125,-463.37890625,-610.3515625
1676843888.9434688,-423.828125,-46.875,-38.0859375,-322.265625,-859.86328125
1676843888.947375,325.1953125,-87.40234375,-48.828125,173.828125,185.05859375
1676843888.9512813,706.54296875,-89.84375,-56.640625,474.609375,-973.6328125
1676843888.9551876,-94.7265625,-34.66796875,-41.9921875,-30.76171875,357.91015625
1676843888.9590938,-671.38671875,-0.48828125,-29.296875,-445.3125,-723.14453125
1676843888.961125,-404.78515625,-29.78515625,-47.8515625,-314.453125,-911.1328125
1676843888.9650311,277.83203125,-80.56640625,-63.96484375,117.1875,-59.5703125
1676843888.9689374,720.703125,-96.19140625,-66.40625,458.49609375,879.8828125
1676843888.9728436,13.671875,-57.12890625,-42.96875,48.33984375,482.91015625
1676843888.97675,-636.71875,-14.6484375,-18.06640625,-409.1796875,-447.265625
1676843888.9806561,-403.3203125,-23.4375,-36.1328125,-284.1796875,-864.2578125
1676843888.9845624,177.24609375,-51.7578125,-76.66015625,70.3125,-387.20703125
1676843888.9884686,716.796875,-75.1953125,-90.33203125,448.2421875,799.31640625
1676843888.992375,160.64453125,-50.78125,-46.875,151.85546875,851.07421875
1676843888.9962811,-620.1171875,-8.30078125,-9.27734375,-393.5546875,-438.96484375
1676843889.0001874,-520.99609375,-20.01953125,-4.39453125,-386.71875,-1000.0
1676843889.0040936,120.1171875,-50.78125,-39.0625,25.87890625,-428.7109375
1676843889.006125,708.49609375,-72.75390625,-78.61328125,449.21875,762.20703125
1676843889.0100312,227.5390625,-66.40625,-66.89453125,180.6640625,706.0546875
1676843889.0139375,-578.125,-43.9453125,-33.69140625,-365.234375,-496.09375
1676843889.0178437,-583.49609375,-45.41015625,-21.97265625,-410.15625,-1000.0
1676843889.02175,-20.99609375,-63.96484375,-33.69140625,-63.4765625,-608.88671875
1676843889.0256562,691.89453125,-94.7265625,-48.828125,434.5703125,605.95703125
